,Year,Month,State,Primary Mode,Etiology,Setting,Illnesses,Hospitalizations,Deaths,IFSAC Category,Etiology_id,IFSAC_id
5098,2017,3,Minnesota,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,1,1
5099,2017,3,Minnesota,Food,Clostridium perfringens; Bacillus cereus,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,67,1
5100,2016,8,Illinois,Food,Unknow,Caterer (food prepared off-site from where served),3,0.0,0.0,Unknow,0,1
5101,2017,4,Kansas,Food,Norovirus unknown,Caterer (food prepared off-site from where served),18,0.0,0.0,Multiple,3,0
5102,2017,4,Wisconsin,Food,Norovirus Genogroup II; Norovirus Genogroup I,Caterer (food prepared off-site from where served),5,0.0,0.0,Multiple,48,0
5103,2017,4,South Carolina,Food,Norovirus unknown,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,Unknow,3,1
5104,2017,2,Michigan,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0.0,0.0,Unknow,0,1
5105,2017,1,Washington,Food,Norovirus,Restaurant - Sit-down dining,10,0.0,0.0,Unknow,2,1
5106,2017,4,Florida,Food,Other - Virus,Private home/residence,2,0.0,0.0,Multiple,53,0
5107,2017,4,Utah,Food,Norovirus Genogroup II,Caterer (food prepared off-site from where served),35,0.0,0.0,Unknow,1,1
5108,2017,4,Hawaii,Food,Mycotoxins,Private home/residence,5,0.0,0.0,Fungi,50,20
5109,2017,3,Florida,Food,Bacillus cereus,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0.0,0.0,Unknow,9,1
5110,2016,9,Multistate,Food,Listeria monocytogenes,Unknown,5,5.0,1.0,Unknow,32,1
5111,2017,4,Indiana,Food,Norovirus unknown,Restaurant - Sit-down dining,6,1.0,0.0,Unknow,3,1
5112,2017,3,Florida,Food,Cyclospora,Other,10,1.0,0.0,Unknow,98,1
5113,2017,4,Ohio,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,1,1
5114,2016,11,Multistate,Food,Salmonella enterica,Unknow,25,9.0,0.0,Unknow,4,1
5115,2016,7,Multistate,Food,Salmonella enterica,Private home/residence; Grocery store,64,16.0,0.0,Chicken,4,4
5116,2017,4,Kansas,Food,Norovirus unknown,Restaurant - Sit-down dining,19,0.0,0.0,Unknow,3,1
5117,2017,2,Indiana,Food,Scombroid toxin,Restaurant - Sit-down dining,5,0.0,0.0,Fish,11,11
5118,2017,4,Wisconsin,Food,Norovirus Genogroup II,"Restaurant - ""Fast-food""(drive up service or pay at counter)",115,0.0,0.0,Multiple,1,0
5119,2017,4,Ohio,Food,Scombroid toxin,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,Fish,11,11
5120,2017,3,Washington,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,5,0.0,0.0,Mollusks,1,10
5121,2017,4,South Carolina,Food,Salmonella enterica,Prison/jail,23,5.0,0.0,Turkey,4,18
5122,2017,4,Connecticut,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,25,0.0,0.0,Fish,1,11
5123,2017,4,Ohio,Food,Norovirus unknown,Restaurant - Buffet,11,0.0,0.0,Unknow,3,1
5124,2016,9,Massachusetts,Food,Campylobacter jejuni,Banquet Facility (food prepared and served on-site),5,1.0,0.0,Chicken,7,4
5125,2017,4,Oklahoma,Food,Norovirus Genogroup I,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,0.0,0.0,Unknow,5,1
5126,2017,4,Ohio,Food,Norovirus Genogroup I; Sapovirus,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,163,1
5127,2017,4,Florida,Food,Norovirus unknown,"Restaurant - ""Fast-food""(drive up service or pay at counter)",12,0.0,0.0,Unknow,3,1
5128,2017,4,Florida,Food,Norovirus unknown,Restaurant - Sit-down dining,108,0.0,0.0,Multiple,3,0
5129,2017,2,Michigan,Food,Unknow,Restaurant - Buffet,8,0.0,0.0,Unknow,0,1
5130,2017,4,Ohio,Food,Norovirus Genogroup I; Norovirus unknown,Restaurant - Buffet,5,0.0,0.0,Unknow,164,1
5131,2016,11,Illinois,Food,Bacillus cereus,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,9,1
5132,2016,10,Illinois,Food,Salmonella enterica,Private home/residence,7,3.0,0.0,Unknow,4,1
5133,2016,10,Illinois,Food,Salmonella enterica,"Fair, festival, other temp or mobile services",62,3.0,0.0,Unknow,4,1
5134,2016,10,Illinois,Food,Salmonella,Other,2,0.0,0.0,Unclassifiable,92,16
5135,2017,4,Missouri,Food,Salmonella enterica,Restaurant - Sit-down dining; Unknown,40,4.0,0.0,Unknow,4,1
5136,2017,3,Florida,Food,Norovirus Genogroup I,Restaurant - Sit-down dining,7,0.0,0.0,Other,5,19
5137,2017,4,Ohio,Food,Norovirus Genogroup II,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0.0,0.0,Unknow,1,1
5138,2017,4,Connecticut,Food,Norovirus,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,2,1
5139,2017,2,Connecticut,Food,Salmonella enterica,Restaurant - Sit-down dining,19,0.0,0.0,Unknow,4,1
5140,2017,4,Texas,Food,Unknow,Restaurant - Buffet,4,0.0,0.0,Unknow,0,1
5141,2017,3,New York,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,0,1
5142,2017,4,Oregon,Food,Norovirus Genogroup II,Caterer (food prepared off-site from where served); Hospital,8,0.0,0.0,Unknow,1,1
5143,2017,3,Pennsylvania,Food,Salmonella enterica,Restaurant - Sit-down dining,7,5.0,0.0,Unknow,4,1
5144,2017,4,Connecticut,Food,Norovirus Genogroup I,Hotel/motel,36,0.0,0.0,Multiple,5,0
5145,2017,4,Connecticut,Food,Norovirus Genogroup I,Hotel/motel,99,0.0,0.0,Multiple,5,0
5146,2016,4,Puerto Rico,Food,Staphylococcus aureus,Caterer (food prepared off-site from where served),8,0.0,0.0,Unknow,17,1
5147,2017,4,Ohio,Food,Bacillus,Banquet Facility (food prepared and served on-site),26,0.0,0.0,Unknow,93,1
5148,2016,11,Puerto Rico,Food,Norovirus,Unknow,8,0.0,0.0,Unknow,2,1
5149,2017,5,Ohio,Food,Norovirus unknown,Restaurant - Sit-down dining; Private home/residence,2,0.0,0.0,Unknow,3,1
5150,2017,4,Oklahoma,Food,Salmonella enterica,Private home/residence,15,4.0,0.0,Unknow,4,1
5151,2017,4,Ohio,Food,Norovirus Genogroup I; Norovirus,Hotel/motel,46,0.0,0.0,Unknow,165,1
5152,2016,11,Multistate,Food,Salmonella enterica,Grocery store,19,2.0,0.0,Unknow,4,1
5153,2016,9,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Unknown,20,7.0,2.0,Unknow,6,1
5154,2017,4,Wisconsin,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,1,1
5155,2017,5,Wisconsin,Food,Clostridium perfringens,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,10,1
5156,2017,5,Ohio,Food,Norovirus,Restaurant - other or unknown type,3,0.0,0.0,Unknow,2,1
5157,2017,3,Florida,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Multiple,0,0
5158,2017,3,Michigan,Food,Norovirus,Restaurant - Sit-down dining,11,0.0,0.0,Unknow,2,1
5159,2017,5,Massachusetts,Food,Norovirus,Caterer (food prepared off-site from where served),10,0.0,0.0,Unknow,2,1
5160,2017,4,Washington,Food,Clostridium perfringens,Restaurant - Sit-down dining,4,0.0,0.0,Grains-Beans,10,5
5161,2017,3,Washington,Food,Norovirus,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,2,1
5162,2017,4,Washington,Food,Norovirus,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,2,1
5163,2017,3,Washington,Food,Norovirus,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,2,1
5164,2017,4,Oregon,Food,Norovirus,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,2,1
5165,2017,5,Michigan,Food,Norovirus,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0.0,0.0,Unknow,2,1
5166,2017,5,Michigan,Food,Norovirus Genogroup I,Restaurant - Sit-down dining,90,0.0,0.0,Unknow,5,1
5167,2016,8,Oklahoma,Food,Salmonella enterica,Restaurant - Sit-down dining,13,1.0,0.0,Unknow,4,1
5168,2017,5,New Mexico,Food,Norovirus,Caterer (food prepared off-site from where served),12,0.0,0.0,Unknow,2,1
5169,2017,4,Massachusetts,Food,Unknow,Other,5,0.0,0.0,Multiple,0,0
5170,2017,4,Massachusetts,Food,Salmonella enterica,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,2.0,0.0,Unknow,4,1
5171,2017,5,Massachusetts,Food,Unknow,Other,17,0.0,0.0,Unknow,0,1
5172,2017,5,Ohio,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,8,0.0,0.0,Unknow,1,1
5173,2017,5,Alaska,Food,Trichinella,Private home/residence,5,0.0,0.0,Other Aquatic Animals,126,26
5174,2017,4,Colorado,Food,Norovirus,Long-term care/nursing home/assisted living facility,19,0.0,0.0,Unknow,2,1
5175,2017,2,Colorado,Food,Norovirus unknown,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,3,1
5176,2017,5,Ohio,Food,Norovirus Genogroup II; Norovirus Genogroup II,Banquet Facility (food prepared and served on-site),61,5.0,0.0,Unknow,12,1
5177,2017,5,Oregon,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,18,0.0,0.0,Unknow,1,1
5178,2017,5,Ohio,Food,Norovirus,Restaurant - other or unknown type,2,0.0,0.0,Unknow,2,1
5179,2017,4,Florida,Food,Norovirus,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,2,1
5180,2017,5,Wisconsin,Food,Clostridium perfringens,Banquet Facility (food prepared and served on-site),23,0.0,0.0,Beef,10,9
5181,2017,4,New York,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,0,1
5182,2017,3,Arizona,Food,Norovirus Genogroup II; Norovirus Genogroup II,Banquet Facility (food prepared and served on-site),12,1.0,0.0,Unknow,12,1
5183,2017,5,Hawaii,Food,Unknow,Restaurant - Sit-down dining,9,0.0,0.0,Unknow,0,1
5184,2017,3,Multistate,Food,Salmonella enterica,Grocery store,6,4.0,0.0,Chicken,4,4
5185,2017,5,Massachusetts,Food,Norovirus Genogroup II; Norovirus Genogroup II,"Restaurant - ""Fast-food""(drive up service or pay at counter)",17,0.0,0.0,Unknow,12,1
5186,2017,5,Ohio,Food,Other,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,14,1
5187,2017,3,Michigan,Food,Norovirus unknown,Other; Restaurant - Buffet,24,0.0,0.0,Multiple,3,0
5188,2017,4,Florida,Food,Staphylococcus aureus,Restaurant - Sit-down dining,2,0.0,0.0,Multiple,17,0
5189,2017,2,Florida,Food,Norovirus,Restaurant - Buffet,3,0.0,0.0,Unknow,2,1
5190,2017,5,Wisconsin,Food,Norovirus Genogroup I; Norovirus unknown,Private home/residence,71,0.0,0.0,Multiple,164,0
5191,2017,4,Maryland,Food,Norovirus,Grocery store,9,0.0,0.0,Multiple,2,0
5192,2017,5,Minnesota,Food,Norovirus,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,2,1
5193,2017,5,Connecticut,Food,Unknow,Restaurant - Buffet,4,0.0,0.0,Unknow,0,1
5194,2017,5,South Carolina,Food,Norovirus Genogroup I,Restaurant - Sit-down dining,3,1.0,0.0,Mollusks,5,10
5195,2017,1,Idaho,Food,Unknow,Restaurant - Sit-down dining,12,0.0,0.0,Unknow,0,1
5196,2017,4,Pennsylvania,Food,Bacillus cereus,Prison/jail,101,0.0,0.0,Multiple,9,0
5197,2017,4,Hawaii,Food,Salmonella enterica,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,4,1
5198,2016,9,Multistate,Food,Listeria monocytogenes,Unknown,10,9.0,2.0,Dairy,32,14
5199,2017,5,Pennsylvania,Food,Norovirus unknown,Restaurant - Sit-down dining,10,0.0,0.0,Unknow,3,1
5200,2017,5,Kansas,Food,Unknow,Restaurant - Sit-down dining,6,1.0,0.0,Unknow,0,1
5201,2017,5,Minnesota,Food,Norovirus unknown,Caterer (food prepared off-site from where served),13,0.0,0.0,Grains-Beans,3,5
5202,2017,5,Ohio,Food,Norovirus Genogroup II; Norovirus Genogroup II,Private home/residence; Caterer (food prepared off-site from where served),27,0.0,0.0,Unknow,12,1
5203,2017,5,Massachusetts,Food,Norovirus Genogroup II; Norovirus Genogroup II,Restaurant - Sit-down dining,8,0.0,0.0,Unknow,12,1
5204,2017,4,Massachusetts,Food,Listeria monocytogenes,Grocery store,3,3.0,0.0,Unknow,32,1
5205,2017,4,Pennsylvania,Food,Salmonella enterica,Farm/dairy,5,0.0,0.0,Dairy,4,14
5206,2017,5,Michigan,Food,Unknow,Private home/residence; Grocery store,5,0.0,0.0,Unknow,0,1
5207,2017,5,Florida,Food,Unknow,Prison/jail,72,0.0,0.0,Multiple,0,0
5208,2017,5,Florida,Food,Scombroid toxin,Restaurant - Sit-down dining,4,0.0,0.0,Fish,11,11
5209,2017,5,New York,Food,Salmonella enterica,Long-term care/nursing home/assisted living facility,2,2.0,0.0,Unknow,4,1
5210,2016,1,New Jersey,Food,Unknow,Unknow,47,0.0,0.0,Unknow,0,1
5211,2017,5,Iowa,Food,Clostridium perfringens,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,10,1
5212,2017,4,Georgia,Food,Staphylococcus aureus,Restaurant - Sit-down dining,7,0.0,0.0,Unknow,17,1
5213,2017,6,Tennessee,Food,Clostridium perfringens; Bacillus cereus,School/college/university; Camp,85,0.0,0.0,Unknow,67,1
5214,2017,6,Tennessee,Food,Unknow,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,0,1
5215,2017,5,Ohio,Food,Bacillus cereus; Clostridium perfringens,Restaurant - Sit-down dining,11,0.0,0.0,Multiple,79,0
5216,2016,6,Puerto Rico,Food,Hepatitis A; Hepatitis A,Private home/residence,39,13.0,0.0,Unknow,166,1
5217,2017,5,Texas,Food,Salmonella unknown,Restaurant - Sit-down dining,2,0.0,0.0,Multiple,44,0
5218,2014,11,Multistate,Food,Listeria monocytogenes,Unknown,9,9.0,1.0,Fish,32,11
5219,2017,6,Massachusetts,Food,Ciguatoxin,Private home/residence,3,3.0,0.0,Fish,15,11
5220,2017,6,Ohio,Food,Norovirus,Restaurant - Buffet,15,0.0,0.0,Multiple,2,0
5221,2017,3,Colorado,Food,Norovirus unknown,Restaurant - Sit-down dining,21,0.0,0.0,Unknow,3,1
5222,2015,12,New Jersey,Food,Unknow,Private home/residence,11,0.0,0.0,Unknow,0,1
5223,2017,2,Colorado,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,10,0.0,0.0,Unknow,1,1
5224,2017,3,Colorado,Food,Norovirus unknown,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,3,1
5225,2017,4,Georgia,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,1,1
5226,2017,5,Georgia,Food,Unknow,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,0,1
5227,2017,6,Ohio,Food,Sapovirus unknown,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,Unknow,124,1
5228,2017,5,Indiana,Food,Clostridium perfringens; Staphylococcus aureus; Staphylococcus other,Caterer (food prepared off-site from where served),47,2.0,0.0,Unknow,167,1
5229,2016,12,Multistate,Food,Salmonella enterica,Private home/residence,16,5.0,0.0,Unknow,4,1
5230,2017,2,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Private home/residence,7,2.0,0.0,Grains-Beans,6,5
5231,2017,5,Florida,Food,Ciguatoxin,Private home/residence,4,0.0,0.0,Fish,15,11
5232,2017,4,Michigan,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",2,0.0,0.0,Unknow,0,1
5233,2017,4,Michigan,Food,Mycotoxins,Restaurant - Sit-down dining,2,0.0,0.0,Fungi,50,20
5234,2017,6,Utah,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,11,0.0,0.0,Unknow,1,1
5235,2017,6,South Carolina,Food,Salmonella enterica,Caterer (food prepared off-site from where served),104,0.0,0.0,Chicken,4,4
5236,2017,5,Georgia,Food,Salmonella enterica,Restaurant - Sit-down dining,4,2.0,0.0,Beef,4,9
5237,2017,4,Massachusetts,Food,Salmonella enterica,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0.0,0.0,Unknow,4,1
5238,2017,5,New York,Food,Unknow,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,0,1
5239,2017,6,New York,Food,Unknow,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,0,1
5240,2017,6,Arkansas,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,39,0.0,0.0,Unknow,1,1
5241,2017,6,Ohio,Food,Norovirus,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,Unknow,2,1
5242,2017,2,Illinois,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Multiple,0,0
5243,2017,3,Illinois,Food,Norovirus,Restaurant - Sit-down dining,9,0.0,0.0,Unknow,2,1
5244,2017,6,Wisconsin,Food,Clostridium perfringens,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,10,1
5245,2017,6,Florida,Food,Scombroid toxin,Restaurant - Sit-down dining,2,0.0,0.0,Fish,11,11
5246,2017,6,Florida,Food,Bacillus cereus,Restaurant - Sit-down dining,3,0.0,0.0,Beef,9,9
5247,2017,3,North Carolina,Food,Norovirus unknown,Restaurant - Sit-down dining,15,0.0,0.0,Unknow,3,1
5248,2017,4,North Carolina,Food,Norovirus Genogroup II,Caterer (food prepared off-site from where served),10,0.0,0.0,Unknow,1,1
5249,2017,1,Maryland,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Multiple,0,0
5250,2017,4,Illinois,Food,Clostridium,Restaurant - Sit-down dining,3,0.0,0.0,Multiple,168,0
5251,2017,1,Maryland,Food,Scombroid toxin,Restaurant - Sit-down dining,3,0.0,0.0,Fish,11,11
5252,2017,1,Illinois,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,0,1
5253,2017,4,Illinois,Food,Unknow,Restaurant - Buffet,5,0.0,0.0,Unknow,0,1
5254,2017,2,Illinois,Food,Norovirus,Restaurant - Sit-down dining; Hotel/motel,38,1.0,0.0,Unknow,2,1
5255,2017,3,Washington,Food,Norovirus Genogroup II,Caterer (food prepared off-site from where served),32,0.0,0.0,Multiple,1,0
5256,2017,6,Minnesota,Food,Norovirus Genogroup I,Restaurant - Sit-down dining,11,0.0,0.0,Unknow,5,1
5257,2017,3,Washington,Food,Norovirus unknown,Restaurant - Sit-down dining,41,0.0,0.0,Unknow,3,1
5258,2017,4,Washington,Food,Norovirus,Restaurant - Sit-down dining,2,0.0,0.0,Mollusks,2,10
5259,2017,1,Washington,Food,Norovirus,Restaurant - Sit-down dining,4,0.0,0.0,Mollusks,2,10
5260,2017,2,Washington,Food,Norovirus,Restaurant - Sit-down dining,2,0.0,0.0,Mollusks,2,10
5261,2017,3,Washington,Food,Norovirus,Restaurant - Sit-down dining,2,0.0,0.0,Mollusks,2,10
5262,2017,3,Washington,Food,Norovirus,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),22,0.0,0.0,Mollusks,2,10
5263,2017,2,Washington,Food,Norovirus,Restaurant - Sit-down dining,2,0.0,0.0,Mollusks,2,10
5264,2017,2,Washington,Food,Norovirus,Restaurant - Sit-down dining,5,0.0,0.0,Mollusks,2,10
5265,2017,1,Washington,Food,Norovirus,Restaurant - Sit-down dining; Private home/residence; Other,3,0.0,0.0,Mollusks,2,10
5266,2017,3,Washington,Food,Norovirus,Restaurant - Sit-down dining,2,0.0,0.0,Mollusks,2,10
5267,2017,6,Hawaii,Food,Unknow,Private home/residence,5,0.0,0.0,Crustaceans,0,8
5268,2017,6,Hawaii,Food,Scombroid toxin,Restaurant - Sit-down dining,5,0.0,0.0,Fish,11,11
5269,2017,6,Hawaii,Food,Ciguatoxin,Private home/residence,2,0.0,0.0,Fish,15,11
5270,2017,6,Hawaii,Food,Ciguatoxin,Private home/residence,2,0.0,0.0,Fish,15,11
5271,2017,6,Hawaii,Food,Scombroid toxin,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0.0,0.0,Fish,11,11
5272,2017,4,Multistate,Food,Salmonella enterica,Unknown,14,3.0,0.0,Dairy,4,14
5273,2017,4,Michigan,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
5274,2017,5,Michigan,Food,Unknow,Restaurant - Sit-down dining; Restaurant - Buffet,4,0.0,0.0,Unknow,0,1
5275,2017,2,Alaska,Food,Clostridium botulinum,Private home/residence,2,2.0,0.0,Fish,31,11
5276,2017,6,Minnesota,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,18,0.0,0.0,Unknow,1,1
5277,2016,8,Puerto Rico,Food,Ciguatoxin,Private home/residence,2,1.0,0.0,Fish,15,11
5278,2016,2,Puerto Rico,Food,Staphylococcus aureus,Private home/residence,12,0.0,0.0,Unknow,17,1
5279,2017,4,Maryland,Food,Unknow,Restaurant - Sit-down dining,10,0.0,0.0,Unknow,0,1
5280,2017,6,South Carolina,Food,Norovirus unknown,Restaurant - Sit-down dining,8,0.0,0.0,Unknow,3,1
5281,2017,6,Utah,Food,Salmonella enterica; Salmonella enterica,Private home/residence,21,2.0,0.0,Unknow,20,1
5282,2017,6,South Carolina,Food,Norovirus unknown,Restaurant - Sit-down dining,8,0.0,0.0,Unknow,3,1
5283,2017,4,Puerto Rico,Food,Ciguatoxin,Private home/residence,4,0.0,0.0,Fish,15,11
5284,2017,4,Puerto Rico,Food,Ciguatoxin,Private home/residence,2,1.0,0.0,Fish,15,11
5285,2017,2,California,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,33,0.0,0.0,Unknow,1,1
5286,2016,9,California,Food,Norovirus unknown,Restaurant - Sit-down dining,23,0.0,0.0,Unknow,3,1
5287,2016,5,California,Food,Norovirus unknown,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,3,1
5288,2016,7,California,Food,Norovirus unknown,Restaurant - Sit-down dining,8,0.0,0.0,Unknow,3,1
5289,2016,8,California,Food,Norovirus unknown,Restaurant - other or unknown type,4,0.0,0.0,Unknow,3,1
5290,2016,9,California,Food,Bacillus cereus; Clostridium perfringens,Banquet Facility (food prepared and served on-site),11,0.0,0.0,Unknow,79,1
5291,2016,12,California,Food,Norovirus unknown,Restaurant - Sit-down dining,7,0.0,0.0,Unknow,3,1
5292,2016,12,California,Food,Unknow,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,0,1
5293,2016,11,California,Food,Norovirus unknown,Restaurant - Sit-down dining,13,0.0,0.0,Unknow,3,1
5294,2016,10,California,Food,Salmonella enterica,Restaurant - Sit-down dining,16,3.0,0.0,Unknow,4,1
5295,2017,1,California,Food,Scombroid toxin,Restaurant - Sit-down dining,2,0.0,0.0,Fish,11,11
5296,2017,2,California,Food,Norovirus unknown,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,3,1
5297,2017,3,California,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
5298,2016,1,California,Food,Norovirus unknown,Restaurant - Sit-down dining,6,0.0,0.0,Unknow,3,1
5299,2016,5,California,Food,Norovirus unknown,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,3,1
5300,2016,2,California,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
5301,2016,9,California,Food,Unknow,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,0,1
5302,2016,12,California,Food,Unknow,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,0,1
5303,2016,12,California,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
5304,2016,12,California,Food,Norovirus unknown,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,3,1
5305,2016,4,California,Food,Norovirus unknown,Restaurant - Sit-down dining,17,0.0,0.0,Unknow,3,1
5306,2016,6,California,Food,Norovirus Genogroup II,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,1,1
5307,2016,8,California,Food,Norovirus unknown,Restaurant - Sit-down dining,3,0.0,0.0,Unknow,3,1
5308,2016,3,California,Food,Norovirus unknown,Grocery store,3,0.0,0.0,Unknow,3,1
5309,2016,8,California,Food,Unknow,Restaurant - Sit-down dining,2,0.0,0.0,Unknow,0,1
5310,2016,11,California,Food,Norovirus unknown,Restaurant - Sit-down dining,4,0.0,0.0,Unknow,3,1
5311,2016,12,California,Food,Norovirus unknown,Restaurant - Sit-down dining,24,0.0,0.0,Unknow,3,1
5312,2016,7,California,Food,Unknow,Restaurant - Sit-down dining,13,1.0,0.0,Unknow,0,1
5313,2016,2,Puerto Rico,Food,Ciguatoxin; Staphylococcus aureus,Restaurant - Sit-down dining,5,0.0,0.0,Fish,169,11
5314,2016,11,Puerto Rico,Food,Unknow,Caterer (food prepared off-site from where served),6,0.0,0.0,Unknow,0,1
5315,2017,6,Maryland,Food,Unknow,Private home/residence,3,0.0,0.0,Unknow,0,1
5316,2017,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",Unknown,9,3.0,0.0,Unknow,6,1
5317,2016,12,California,Food,Salmonella enterica,Restaurant - Sit-down dining,5,0.0,0.0,Multiple,4,0
5318,2017,1,California,Food,Ciguatoxin,Restaurant - Sit-down dining,3,0.0,0.0,Fish,15,11
5319,2016,8,California,Food,Norovirus unknown,Other,5,0.0,0.0,Unknow,3,1
5320,2016,9,California,Food,Norovirus unknown,Restaurant - Sit-down dining,7,0.0,0.0,Multiple,3,0
5321,2016,3,California,Food,Norovirus unknown,Restaurant - Sit-down dining,11,0.0,0.0,Mollusks,3,10
5322,2016,9,California,Food,Norovirus unknown,Caterer (food prepared off-site from where served),4,0.0,0.0,Multiple,3,0
5323,2016,9,California,Food,Norovirus unknown,Caterer (food prepared off-site from where served),19,0.0,0.0,Unknow,3,1
5324,2016,7,California,Food,Unknow,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,Unknow,0,1
5325,2016,7,California,Food,Other - Bacterium,Restaurant - Sit-down dining,3,0.0,0.0,Multiple,22,0
5326,2016,7,California,Food,Salmonella enterica,Camp; Other,29,2.0,0.0,Multiple,4,0
5327,2016,6,California,Food,Norovirus Genogroup II; Norovirus Genogroup II,Restaurant - Sit-down dining,5,0.0,0.0,Unknow,12,1
5328,2016,9,California,Food,Shigella sonnei,Caterer (food prepared off-site from where served),3,1.0,0.0,Unknow,25,1
5329,2016,5,California,Food,Unknow,Long-term care/nursing home/assisted living facility,2,1.0,0.0,Multiple,0,0
5330,2016,12,California,Food,Unknow,Restaurant - Sit-down dining,5,1.0,0.0,Multiple,0,0
5331,2016,7,California,Food,Salmonella enterica,Caterer (food prepared off-site from where served),25,0.0,0.0,Unknow,4,1
5332,2017,2,Colorado,Food,Norovirus unknown,Restaurant - Sit-down dining,9,0.0,0.0,Unknow,3,1
5333,2017,7,New Mexico,Food,Unknow,Unknown,28,0.0,0.0,Unknow,0,1
5334,2017,6,Wisconsin,Food,Norovirus Genogroup II,Private home/residence,20,0.0,0.0,Unknow,1,1
5335,2017,6,Florida,Food,Ciguatoxin,Restaurant - Sit-down dining,2,0.0,0.0,Fish,15,11
5336,2016,1,Vermont,Food,Campylobacter jejuni,Restaurant - Sit-down dining,5,0.0,0.0,Chicken,7,4
5337,2017,6,Nebraska,Food,Norovirus Genogroup I,Restaurant - Sit-down dining,15,0.0,0.0,Unknow,5,1
